Year,Month,Entry,Exit,Riders
2021,Jan,AN,SB, 5 
2021,Jan,AN,SO, 21 
2021,Jan,AN,MB, 4 
2021,Jan,AN,WD, 0 
2021,Jan,AN,OA, 3 
2021,Jan,AN,WS, 1 
2021,Jan,AN,ML, 1 
2021,Jan,AN,BE, 2 
2021,Jan,AN,PC, 10 
2021,Jan,AN,AN, 6 
